날짜,avg_moo_x,avg_moo_y,현재기온,이슬점온도,체감온도,습도,풍속,해면기압
2016-04-27,2174,2174,14.3,10.6,58.0,79.0,5.8,1007.5
2016-04-28,2115,2115,17.0,10.5,62.0,66.0,1.4,1007.5
2016-04-29,2104,2104,20.7,3.8,65.0,33.0,16.9,1013.8
2016-05-02,2118,2118,24.0,17.9,72.0,69.0,11.5,1015.8
2016-05-03,2098,2098,18.5,18.1,65.0,98.0,14.8,995.7
2016-05-04,2098,2098,25.7,-0.4,69.0,18.0,38.2,1003.7
2016-05-09,2197,2197,24.0,10.6,70.0,43.0,6.8,1009.9
2016-05-10,2192,2192,15.9,15.8,61.0,100.0,2.5,1004.2
2016-05-11,2192,2192,20.3,13.0,66.0,63.0,15.1,1010.2
2016-05-12,2224,2224,24.6,7.2,70.0,33.0,15.8,1014.6
2016-05-13,2219,2219,22.9,12.5,69.0,52.0,3.2,1019.6
2016-05-16,2255,2255,21.2,5.9,66.0,37.0,11.9,1010.7
2016-05-17,2227,2227,26.8,5.6,71.0,26.0,7.9,1015.0
2016-05-18,2230,2230,28.9,11.4,75.0,34.0,9.0,1017.9
2016-05-19,2211,2211,30.4,10.3,76.0,29.0,9.0,1017.5
2016-05-20,2179,2179,28.1,10.7,74.0,34.0,10.1,1017.7
2016-05-23,2185,2185,27.8,15.7,75.0,48.0,13.0,1013.7
2016-05-24,2185,2185,19.6,19.5,67.0,100.0,7.9,1006.9
2016-05-25,2185,2185,25.2,11.0,71.0,41.0,8.6,1009.4
2016-05-26,2161,2161,28.0,15.2,75.0,46.0,14.8,1008.7
2016-05-27,2152,2152,28.7,11.7,74.0,35.0,15.5,1011.3
2016-05-30,2134,2134,28.3,13.7,75.0,41.0,18.0,1006.6
2016-05-31,2092,2092,30.8,12.6,77.0,33.0,11.5,1006.6
2016-06-01,2054,2054,25.7,8.6,71.0,34.0,18.0,1007.8
2016-06-02,1991,1991,27.4,10.9,73.0,36.0,14.8,1011.0
2016-06-03,1952,1952,28.4,13.4,75.0,40.0,18.0,1010.9
2016-06-07,1971,1971,26.3,18.1,75.0,61.0,11.5,1010.8
2016-06-08,1910,1910,23.4,20.5,73.0,84.0,12.6,1010.1
2016-06-09,1862,1862,27.1,18.6,76.0,60.0,7.6,1011.0
2016-06-10,1820,1820,29.0,18.1,77.0,52.0,11.9,1012.9
2016-06-13,1815,1815,28.4,19.0,77.0,57.0,14.0,1001.9
2016-06-14,1809,1809,27.0,19.6,76.0,64.0,11.9,1004.9
2016-06-15,1820,1820,24.7,20.1,74.0,76.0,6.1,1003.6
2016-06-16,1778,1778,28.5,16.7,76.0,49.0,9.0,998.1
2016-06-17,1737,1737,30.6,13.3,77.0,35.0,11.2,1008.7
2016-06-20,1736,1736,27.8,24.8,80.0,84.0,5.0,1007.2
2016-06-21,1746,1746,24.1,22.8,75.0,93.0,2.2,1009.6
2016-06-22,1748,1748,24.3,22.7,75.0,91.0,7.2,1006.1
2016-06-23,1753,1753,28.2,18.8,77.0,57.0,15.1,1007.5
2016-06-24,1756,1756,24.0,23.9,75.0,100.0,7.9,996.1
2016-06-27,1756,1756,22.5,22.4,73.0,100.0,8.6,1010.5
2016-06-28,1733,1733,26.0,15.0,73.0,51.0,10.4,1012.0
2016-06-29,1743,1743,25.9,19.5,75.0,68.0,2.5,1012.1
2016-06-30,1759,1759,26.2,24.6,78.0,91.0,19.8,1012.2
2016-07-01,1755,1755,23.5,23.4,74.0,100.0,15.1,1009.3
2016-07-04,1765,1765,24.9,24.9,77.0,100.0,11.5,1012.0
2016-07-05,1801,1801,29.7,26.4,83.0,83.0,12.6,1014.0
2016-07-06,1797,1797,29.7,25.8,82.0,80.0,11.2,1015.4
2016-07-07,1826,1826,31.5,26.0,84.0,73.0,13.7,1014.8
2016-07-08,1812,1812,28.7,24.6,81.0,79.0,6.8,1010.4
2016-07-11,1801,1801,27.1,24.5,79.0,86.0,14.8,1005.2
2016-07-12,1819,1819,26.0,24.9,78.0,94.0,8.6,1003.6
2016-07-13,1826,1826,30.6,24.0,82.0,68.0,7.2,999.8
2016-07-14,1761,1761,33.8,22.2,83.0,51.0,6.5,1000.3
2016-07-15,1761,1761,32.2,20.4,81.0,50.0,5.8,1004.5
2016-07-18,1768,1768,32.3,24.3,84.0,63.0,8.3,1009.7
2016-07-19,1752,1752,30.4,23.3,81.0,66.0,16.2,1011.9
2016-07-20,1752,1752,31.7,20.3,81.0,51.0,13.7,1013.2
2016-07-21,1791,1791,30.7,22.3,81.0,61.0,9.4,1012.8
2016-07-22,1789,1789,31.7,21.2,81.0,54.0,16.6,1011.6
2016-07-25,1802,1802,31.3,26.7,85.0,77.0,5.0,1010.4
2016-07-26,1802,1802,32.2,25.2,84.0,67.0,14.4,1007.9
2016-07-27,1831,1831,32.5,25.0,84.0,65.0,16.6,1006.2
2016-07-28,1832,1832,32.1,24.9,84.0,66.0,15.1,1007.5
2016-07-29,1839,1839,32.4,26.6,85.0,72.0,18.0,1010.4
2016-08-01,1864,1864,32.1,25.6,84.0,69.0,14.4,1009.5
2016-08-02,1846,1846,30.7,25.7,83.0,75.0,11.5,1008.8
2016-08-03,1867,1867,27.3,23.7,79.0,81.0,6.8,1009.8
2016-08-04,1840,1840,30.9,23.2,82.0,64.0,16.2,1009.8
2016-08-05,1840,1840,34.0,24.2,85.0,57.0,8.6,1009.9
2016-08-08,1828,1828,32.9,24.6,84.0,62.0,12.2,1006.2
2016-08-09,1828,1828,31.4,23.7,82.0,64.0,5.8,1008.7
2016-08-10,1858,1858,32.8,25.6,85.0,66.0,12.6,1009.9
2016-08-11,1843,1843,35.7,22.6,85.0,47.0,11.9,1008.9
2016-08-12,1847,1847,34.3,26.5,87.0,64.0,15.8,1006.6
2016-08-16,1837,1837,31.4,22.9,82.0,61.0,5.4,1001.4
2016-08-17,1867,1867,32.3,23.5,83.0,60.0,16.9,1003.4
2016-08-18,1934,1934,33.4,22.1,83.0,52.0,10.4,1005.8
2016-08-19,1963,1963,33.4,22.1,83.0,52.0,9.4,1006.9
2016-08-22,1930,1930,32.6,21.7,82.0,53.0,4.0,1005.7
2016-08-23,1997,1997,31.4,21.2,81.0,55.0,4.3,1007.1
2016-08-24,1979,1979,33.1,16.4,80.0,37.0,15.8,1006.7
2016-08-25,2000,2000,33.2,23.2,84.0,56.0,14.4,1004.7
2016-08-26,2043,2043,21.6,17.7,69.0,79.0,7.9,1009.3
2016-08-29,2254,2254,23.9,14.5,71.0,56.0,8.3,1000.1
2016-08-30,2438,2438,23.5,14.2,70.0,56.0,22.7,992.3
2016-08-31,2597,2597,29.1,9.7,74.0,30.0,28.1,993.2
2016-09-01,2775,2775,28.4,21.4,78.0,66.0,15.5,1004.6
2016-09-02,2747,2747,19.7,19.0,67.0,96.0,6.1,1008.6
2016-09-05,2842,2842,27.6,22.5,78.0,74.0,4.0,1009.9
2016-09-06,2966,2966,27.9,23.2,79.0,76.0,4.0,1008.8
2016-09-07,2926,2926,27.4,21.6,78.0,71.0,8.3,1005.3
2016-09-08,2945,2945,28.4,15.9,76.0,47.0,6.5,1006.3
2016-09-09,2914,2914,27.8,20.8,78.0,66.0,9.4,1009.2
2016-09-12,2962,2962,20.3,19.6,68.0,96.0,4.3,1016.2
2016-09-13,3053,3053,28.3,18.3,77.0,55.0,7.6,1017.7
2016-09-19,3085,3085,22.5,14.8,69.0,62.0,7.6,1010.5
2016-09-20,2989,2989,25.0,10.8,71.0,41.0,7.6,1014.7
2016-09-21,3030,3030,23.6,12.8,70.0,51.0,5.4,1020.1
2016-09-22,3009,3009,21.9,17.2,70.0,75.0,5.0,1017.7
2016-09-23,2962,2962,24.3,16.7,72.0,63.0,6.8,1016.4
2016-09-26,2965,2965,25.0,21.7,75.0,82.0,1.4,1016.2
2016-09-27,2976,2976,28.0,23.1,79.0,75.0,7.6,1014.8
2016-09-28,2934,2934,22.6,21.9,72.0,96.0,8.6,1013.6
2016-09-29,2947,2947,18.3,15.7,64.0,85.0,6.1,1018.2
2016-09-30,2920,2920,17.0,16.9,63.0,100.0,8.6,1015.4
2016-10-04,3028,3028,26.3,18.1,26.3,61.0,7.9,1015.4
2016-10-05,3069,3069,24.7,18.3,24.7,68.0,22.7,1004.9
2016-10-06,3166,3166,26.8,16.1,26.8,52.0,6.8,1019.3
2016-10-07,3301,3301,21.5,15.3,21.5,68.0,7.9,1020.7
2016-10-10,3392,3392,20.3,11.7,20.3,58.0,9.7,1018.6
2016-10-11,3471,3471,18.9,12.6,18.9,67.0,7.6,1018.4
2016-10-12,3464,3464,22.9,10.9,22.9,47.0,5.8,1020.6
2016-10-13,3420,3420,20.8,12.7,20.8,60.0,5.0,1022.5
2016-10-14,3365,3365,24.4,9.9,24.4,40.0,7.6,1023.9
2016-10-17,3336,3336,24.5,18.1,24.5,68.0,9.4,1015.4
2016-10-18,3435,3435,21.9,15.4,21.9,67.0,4.7,1019.0
2016-10-19,3468,3468,23.3,13.1,23.3,53.0,9.7,1016.6
2016-10-20,3452,3452,23.5,12.1,23.5,49.0,6.1,1018.4
2016-10-21,3385,3385,17.0,12.5,17.0,75.0,4.7,1021.6
2016-10-24,3360,3360,20.6,8.8,20.6,47.0,8.3,1018.3
2016-10-25,3368,3368,19.4,17.7,19.4,90.0,11.5,1010.3
2016-10-26,3374,3374,19.3,12.7,19.3,66.0,11.9,1017.1
2016-10-27,3374,3374,18.9,12.1,18.9,65.0,5.4,1023.6
2016-10-28,3374,3374,15.1,14.9,14.8,99.0,9.4,1012.1
2016-10-31,3332,3332,11.1,5.6,9.9,69.0,10.4,1025.1
2016-11-01,3140,3140,12.2,-7.8,10.7,24.0,14.4,1026.6
2016-11-02,3035,3035,12.9,-8.3,11.5,22.0,15.1,1024.8
2016-11-03,2785,2785,15.9,3.6,15.7,44.0,10.1,1021.9
2016-11-04,2735,2735,18.7,2.4,18.7,34.0,9.0,1016.9
2016-11-07,2692,2692,18.3,6.1,18.3,45.0,6.1,1020.8
2016-11-08,2518,2518,16.4,2.0,15.9,38.0,14.0,1019.3
2016-11-09,2514,2514,14.2,1.7,13.5,43.0,10.8,1026.4
2016-11-10,2390,2390,12.7,5.8,12.7,63.0,5.0,1019.3
2016-11-11,2405,2405,16.6,5.2,16.5,47.0,10.4,1018.0
2016-11-14,2436,2436,17.9,16.2,17.9,90.0,5.8,1015.1
2016-11-15,2433,2433,18.5,-5.5,18.3,19.0,17.3,1017.0
2016-11-16,2437,2437,14.2,-4.0,13.6,28.0,10.1,1021.2
2016-11-17,2383,2383,17.7,2.0,17.7,35.0,4.3,1023.3
2016-11-18,2392,2392,18.4,12.8,18.3,70.0,14.0,1018.4
2016-11-21,2401,2401,15.4,10.7,15.4,74.0,5.4,1017.2
2016-11-22,2397,2397,12.4,3.3,11.0,54.0,14.0,1017.0
2016-11-23,2406,2406,12.0,1.0,10.4,47.0,14.4,1020.8
2016-11-24,2460,2460,7.5,-11.8,4.2,24.0,20.2,1023.0
2016-11-25,2430,2430,9.9,-4.8,7.6,35.0,16.2,1025.6
2016-11-28,2430,2430,10.3,-4.1,8.2,36.0,15.5,1025.5
2016-11-29,2430,2430,11.9,-5.6,10.6,29.0,12.2,1031.5
2016-11-30,2440,2440,11.1,8.3,10.5,83.0,6.8,1024.0
2016-12-01,2418,2418,13.0,1.9,11.7,47.0,14.0,1022.2
2016-12-05,2375,2375,15.8,5.0,15.8,49.0,8.3,1015.9
2016-12-06,2358,2358,8.6,-10.3,6.2,25.0,14.8,1024.6
2016-12-07,2374,2374,7.7,-6.1,6.3,37.0,7.9,1020.7
2016-12-08,2431,2431,7.6,-0.3,6.6,57.0,6.5,1017.6
2016-12-09,2434,2434,12.7,-2.0,11.2,36.0,15.5,1016.1
2016-12-12,2438,2438,9.6,-0.3,8.0,50.0,11.2,1022.8
2016-12-13,2543,2543,9.6,3.7,8.1,67.0,10.1,1015.6
2016-12-14,2550,2550,8.4,0.1,5.7,56.0,16.9,1016.8
2016-12-15,2734,2734,5.7,-8.9,2.2,34.0,18.4,1018.8
2016-12-16,2772,2772,4.6,-16.4,0.5,20.0,20.5,1025.4
2016-12-19,2816,2816,8.1,7.9,7.1,99.0,6.8,1024.9
2016-12-20,2916,2916,14.7,9.2,14.7,70.0,6.5,1025.2
2016-12-21,2922,2922,15.3,11.4,15.3,78.0,5.8,1024.1
2016-12-22,2941,2941,11.9,7.6,10.3,75.0,14.4,1007.7
2016-12-23,2984,2984,6.8,-4.0,3.4,46.0,19.8,1016.4
2016-12-26,3001,3001,6.4,6.3,4.8,100.0,7.9,1018.0
2016-12-27,3015,3015,7.7,-2.3,4.2,49.0,22.7,1017.5
2016-12-28,3012,3012,7.0,-4.4,4.8,44.0,11.5,1027.9
2016-12-29,2957,2957,0.9,-12.8,-2.5,35.0,11.2,1029.2
2016-12-30,2926,2926,5.6,-12.9,2.5,25.0,15.1,1030.5
2017-01-02,3116,3116,13.7,2.2,12.8,46.0,12.2,1021.0
2017-01-03,3085,3085,11.1,-5.0,9.7,32.0,11.5,1022.9
2017-01-04,3055,3055,10.8,0.2,9.2,48.0,12.6,1022.6
2017-01-05,3085,3085,9.8,4.3,,69.0,0.0,1026.3
2017-01-06,3096,3096,11.4,0.1,11.1,46.0,5.8,1026.0
2017-01-09,3072,3072,10.2,-2.8,7.5,40.0,20.9,1013.9
2017-01-10,3043,3043,6.3,-8.0,2.8,35.0,19.4,1019.7
2017-01-11,3022,3022,3.4,-13.4,-0.1,28.0,14.0,1023.2
2017-01-12,2892,2892,7.2,-3.0,3.5,48.0,23.4,1015.4
2017-01-13,2775,2775,5.2,-7.6,2.3,39.0,13.3,1012.9
2017-01-16,2687,2687,5.2,-10.5,1.9,31.0,15.5,1026.4
2017-01-17,2666,2666,6.9,-7.5,4.7,35.0,11.2,1030.1
2017-01-18,2590,2590,7.1,-6.9,4.1,36.0,16.9,1027.8
2017-01-19,2560,2560,7.6,-4.5,5.4,42.0,11.9,1021.6
2017-01-20,2532,2532,3.5,-8.5,-0.9,41.0,20.5,1016.9
2017-01-23,2600,2600,1.1,-15.0,-3.3,29.0,16.2,1027.7
2017-01-24,2523,2523,2.9,-15.2,-1.0,25.0,15.8,1031.5
2017-01-25,2502,2502,5.4,-14.6,2.2,22.0,15.5,1031.6
2017-01-26,2531,2531,8.6,-12.5,8.6,21.0,4.0,1027.0
2017-01-31,2501,2501,5.9,-5.1,3.4,45.0,11.5,1025.8
2017-02-01,2454,2454,6.5,-9.0,2.5,32.0,24.5,1024.1
2017-02-02,2471,2471,8.6,-14.4,5.9,18.0,16.9,1026.2
2017-02-03,2460,2460,9.7,-8.4,7.8,27.0,13.0,1024.6
2017-02-06,2407,2407,7.4,-10.8,4.6,26.0,15.8,1018.7
2017-02-07,2376,2376,8.3,-7.4,7.7,32.0,5.4,1023.4
2017-02-08,2376,2376,8.1,-4.7,6.4,40.0,9.7,1016.1
2017-02-09,2396,2396,4.4,-13.4,0.1,26.0,22.0,1009.9
2017-02-10,2396,2396,2.0,-15.5,-2.4,26.0,18.0,1014.3
2017-02-13,2423,2423,8.5,-10.4,6.2,25.0,13.7,1029.3
2017-02-14,2373,2373,8.7,-9.7,5.8,26.0,19.1,1030.9
2017-02-15,2373,2373,12.8,-7.8,12.7,23.0,6.1,1028.9
2017-02-16,2317,2317,13.7,6.0,12.0,60.0,20.2,1020.8
2017-02-17,2296,2296,15.7,4.0,14.9,46.0,15.8,1016.5
2017-02-20,2299,2299,12.4,-9.9,10.4,20.0,20.2,1009.5
2017-02-21,2288,2288,9.8,-3.5,9.1,39.0,6.5,1030.2
2017-02-22,2290,2290,5.3,5.0,4.3,98.0,5.4,1013.9
2017-02-23,2268,2268,8.1,-6.4,5.2,35.0,17.6,1013.9
2017-02-24,2268,2268,6.4,-11.7,3.0,26.0,18.4,1021.9
2017-02-27,2262,2262,9.5,2.3,8.2,61.0,9.0,1025.8
2017-02-28,2262,2262,13.4,-0.2,13.2,39.0,6.8,1023.9
2017-03-02,2248,2248,10.0,-0.5,7.7,48.0,16.9,1012.1
2017-03-03,2248,2248,11.2,-7.1,9.6,27.0,13.3,1018.8
2017-03-06,2248,2248,9.4,-11.8,6.3,21.0,23.0,1012.1
2017-03-07,2255,2255,7.6,-9.3,5.4,29.0,12.2,1012.8
2017-03-08,2261,2261,6.8,-9.1,3.3,31.0,20.2,1013.3
2017-03-09,2258,2258,11.0,-6.8,8.9,28.0,16.9,1012.8
2017-03-10,2244,2244,12.7,-9.1,11.7,21.0,10.8,1017.8
2017-03-13,2249,2249,14.9,0.0,14.1,36.0,13.3,1015.7
2017-03-14,2240,2240,14.0,-1.6,13.2,34.0,11.5,1014.5
2017-03-15,2240,2240,12.4,-6.6,10.8,26.0,15.5,1021.9
2017-03-16,2229,2229,11.0,2.5,9.0,56.0,16.6,1020.6
2017-03-17,2217,2217,16.1,-2.9,15.8,27.0,10.8,1022.1
2017-03-20,2192,2192,14.2,4.7,13.8,53.0,9.0,1018.2
2017-03-21,2169,2169,16.4,1.6,15.9,37.0,13.3,1012.2
2017-03-22,2108,2108,13.7,-4.5,12.9,28.0,11.2,1020.0
2017-03-23,2098,2098,16.4,-2.6,16.1,27.0,11.9,1018.1
2017-03-24,2081,2081,12.0,1.3,10.1,48.0,17.3,1022.1
2017-03-27,2100,2100,11.2,2.2,10.1,54.0,9.7,1019.2
